Name;Size;Color;Class;Weight;OrderQty;StandardCost;isDiscounted;OrderYear;AveliablePeriod;TotalProfit
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Touring Bikes;46;Blue;"H ";25.13;1;1481,9379;0;2013;0;-51,4959
Touring Bikes;54;Yellow;"L ";29.42;1;461,4448;1;2013;0;-177,4959
Touring Bikes;46;Blue;"M ";27.13;3;755,1508;0;2013;0;-78,7224
Touring Bikes;50;Blue;"M ";27.42;1;755,1508;0;2013;0;-26,2408
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Touring Bikes;60;Blue;"M ";27.90;2;755,1508;0;2013;0;-52,4816
Touring Bikes;60;Blue;"H ";25.90;4;1481,9379;0;2013;0;-205,9836
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;62;Yellow;"L ";30.00;2;461,4448;1;2013;0;-354,9918
Touring Bikes;62;Blue;"L ";30.00;2;461,4448;1;2013;0;-354,9918
Touring Bikes;54;Blue;"L ";29.68;1;461,4448;1;2013;0;-177,4959
Touring Bikes;58;Yellow;"L ";29.79;3;461,4448;1;2013;0;-532,4877
Road Bikes;52;Black;"L ";20.42;9;343,6496;0;2013;0;-176,9004
Road Bikes;48;Black;"H ";15.13;4;1554,9479;0;2013;1;-355,7516
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;-19,6556
Road Bikes;42;Yellow;"M ";18.13;2;713,0798;0;2013;1;-81,5716
Road Bikes;48;Yellow;"M ";18.68;6;713,0798;0;2013;1;-244,7148
Road Bikes;42;Yellow;"M ";15.77;6;1082,51;0;2013;0;-371,496
Road Bikes;58;Black;"L ";20.79;2;343,6496;0;2013;0;-39,3112
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2013;1;-88,9379
Road Bikes;48;Yellow;"M ";16.42;7;1082,51;0;2013;0;-433,412
Road Bikes;40;Yellow;"M ";15.35;4;1082,51;0;2013;0;-247,664
Road Bikes;44;Black;"H ";14.77;6;1554,9479;0;2013;1;-533,6274
Road Bikes;38;Yellow;"M ";17.35;2;713,0798;0;2013;1;-81,5716
Road Bikes;44;Yellow;"M ";16.13;2;1082,51;0;2013;0;-123,832
Touring Bikes;60;Blue;"H ";25.90;8;1481,9379;0;2013;0;-411,9672
Touring Bikes;46;Blue;"M ";27.13;2;755,1508;0;2013;0;-52,4816
Touring Bikes;50;Blue;"H ";25.42;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;60;Blue;"M ";27.90;9;755,1508;0;2013;0;-236,1672
Touring Bikes;44;Yellow;"L ";28.77;2;461,4448;1;2013;0;-354,9918
Touring Bikes;50;Yellow;"L ";29.13;5;461,4448;1;2013;0;-887,4795
Touring Bikes;46;Yellow;"H ";25.13;11;1481,9379;1;2013;0;-7909,3905
Touring Bikes;46;Blue;"H ";25.13;4;1481,9379;0;2013;0;-205,9836
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;54;Yellow;"H ";25.68;2;1481,9379;1;2013;0;-1438,071
Mountain Bikes;44;Silver;"L ";28.13;4;308,2179;0;2013;0;123,1044
Mountain Bikes;48;Silver;"L ";28.42;6;308,2179;0;2013;0;184,6566
Mountain Bikes;46;Silver;"H ";24.13;8;1265,6195;0;2013;1;1010,996
Mountain Bikes;52;Silver;"L ";28.68;4;308,2179;0;2013;0;123,1044
Mountain Bikes;42;Black;"H ";23.77;9;1251,9813;0;2013;1;1125,1143
Mountain Bikes;46;Black;"H ";24.13;3;1251,9813;0;2013;1;375,0381
Mountain Bikes;40;Silver;"L ";27.35;3;308,2179;0;2013;0;92,3283
Mountain Bikes;40;Silver;"M ";26.77;4;419,7784;0;2013;0;167,6624
Mountain Bikes;42;Silver;"H ";23.77;6;1265,6195;0;2013;1;758,247
Mountain Bikes;38;Silver;"H ";23.35;13;1265,6195;1;2013;1;689,8164
Mountain Bikes;48;Black;"L ";28.42;3;294,5797;0;2013;0;88,2429
Mountain Bikes;38;Black;"H ";23.35;17;1251,9813;1;2013;1;-898,433
Mountain Bikes;42;Black;"L ";27.77;4;294,5797;0;2013;0;117,6572
Mountain Bikes;44;Black;"L ";28.13;4;294,5797;0;2013;0;117,6572
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;-51,4959
Touring Bikes;54;Blue;"M ";27.68;1;755,1508;0;2013;0;-26,2408
Mountain Bikes;42;Silver;"H ";23.77;3;1265,6195;0;2013;1;379,1235
Mountain Bikes;44;Silver;"L ";28.13;2;308,2179;0;2013;0;61,5522
Mountain Bikes;46;Silver;"H ";24.13;2;1265,6195;0;2013;1;252,749
Mountain Bikes;40;Silver;"M ";26.77;5;419,7784;0;2013;0;209,578
Mountain Bikes;40;Black;"L ";27.35;2;294,5797;0;2013;0;58,8286
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;41,9156
Mountain Bikes;42;Black;"L ";27.77;1;294,5797;0;2013;0;29,4143
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;41,9156
Mountain Bikes;48;Black;"L ";28.42;2;294,5797;0;2013;0;58,8286
Mountain Bikes;38;Silver;"H ";23.35;2;1265,6195;0;2013;1;252,749
Mountain Bikes;46;Black;"H ";24.13;7;1251,9813;0;2013;1;875,0889
Mountain Bikes;38;Black;"H ";23.35;6;1251,9813;0;2013;1;750,0762
Mountain Bikes;42;Silver;"M ";27.13;3;419,7784;0;2013;0;125,7468
Mountain Bikes;44;Black;"L ";28.13;4;294,5797;0;2013;0;117,6572
Touring Bikes;62;Blue;"L ";30.00;5;461,4448;1;2013;0;-887,4795
Touring Bikes;60;Yellow;"H ";25.90;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;44;Yellow;"L ";28.77;4;461,4448;1;2013;0;-709,9836
Touring Bikes;60;Blue;"H ";25.90;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;54;Yellow;"L ";29.42;2;461,4448;1;2013;0;-354,9918
Touring Bikes;46;Blue;"M ";27.13;2;755,1508;0;2013;0;-52,4816
Touring Bikes;50;Blue;"L ";29.13;2;461,4448;1;2013;0;-354,9918
Touring Bikes;54;Blue;"M ";27.68;4;755,1508;0;2013;0;-104,9632
Touring Bikes;60;Blue;"M ";27.90;2;755,1508;0;2013;0;-52,4816
Touring Bikes;54;Blue;"H ";25.68;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;58;Blue;"L ";29.90;5;461,4448;1;2013;0;-887,4795
Touring Bikes;54;Blue;"L ";29.68;4;461,4448;1;2013;0;-709,9836
Touring Bikes;54;Yellow;"H ";25.68;3;1481,9379;1;2013;0;-2157,1065
Touring Bikes;50;Blue;"M ";27.42;6;755,1508;0;2013;0;-157,4448
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;46;Blue;"H ";25.13;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;58;Yellow;"L ";29.79;3;461,4448;1;2013;0;-532,4877
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Touring Bikes;44;Blue;"L ";28.77;1;461,4448;1;2013;0;-177,4959
Touring Bikes;62;Yellow;"L ";30.00;1;461,4448;1;2013;0;-177,4959
Road Bikes;48;Black;"L ";20.13;2;343,6496;0;2013;0;-39,3112
Road Bikes;48;Yellow;"M ";16.42;3;1082,51;0;2013;0;-185,748
Road Bikes;40;Yellow;"M ";15.35;3;1082,51;0;2013;0;-185,748
Mountain Bikes;44;Silver;"L ";28.13;1;308,2179;0;2013;0;30,7761
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;41,9156
Mountain Bikes;40;Silver;"L ";27.35;3;308,2179;0;2013;0;92,3283
Mountain Bikes;48;Silver;"L ";28.42;3;308,2179;0;2013;0;92,3283
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;41,9156
Mountain Bikes;38;Silver;"H ";23.35;4;1265,6195;0;2013;1;505,498
Mountain Bikes;42;Black;"L ";27.77;2;294,5797;0;2013;0;58,8286
Mountain Bikes;38;Silver;"M ";26.35;5;419,7784;0;2013;0;209,578
Mountain Bikes;52;Black;"L ";28.68;1;294,5797;0;2013;0;29,4143
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;46;Black;"H ";24.13;4;1251,9813;0;2013;1;500,0508
Mountain Bikes;42;Silver;"L ";27.77;3;308,2179;0;2013;0;92,3283
Mountain Bikes;46;Silver;"H ";24.13;3;1265,6195;0;2013;1;379,1235
Mountain Bikes;44;Silver;"L ";28.13;2;308,2179;0;2013;0;61,5522
Mountain Bikes;42;Black;"H ";23.77;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;42;Silver;"M ";27.13;3;419,7784;0;2013;0;125,7468
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Touring Bikes;60;Blue;"M ";27.90;1;755,1508;0;2013;0;-26,2408
Touring Bikes;62;Yellow;"L ";30.00;1;461,4448;1;2013;0;-177,4959
Touring Bikes;46;Yellow;"H ";25.13;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;44;Yellow;"L ";28.77;1;461,4448;1;2013;0;-177,4959
Touring Bikes;44;Yellow;"L ";28.77;1;461,4448;1;2013;0;-177,4959
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;1;2013;0;-719,0355
Touring Bikes;62;Yellow;"L ";30.00;1;461,4448;1;2013;0;-177,4959
Touring Bikes;54;Blue;"M ";27.68;1;755,1508;0;2013;0;-26,2408
Touring Bikes;46;Blue;"H ";25.13;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;60;Blue;"H ";25.90;2;1481,9379;0;2013;0;-102,9918
Mountain Bikes;44;Black;"L ";28.13;1;294,5797;0;2013;0;29,4143
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;126,3745
Mountain Bikes;48;Black;"L ";28.42;2;294,5797;0;2013;0;58,8286
Mountain Bikes;42;Black;"H ";23.77;6;1251,9813;0;2013;1;750,0762
Mountain Bikes;42;Black;"L ";27.77;2;294,5797;0;2013;0;58,8286
Mountain Bikes;48;Silver;"L ";28.42;4;308,2179;0;2013;0;123,1044
Mountain Bikes;40;Silver;"M ";26.77;4;419,7784;0;2013;0;167,6624
Mountain Bikes;38;Black;"H ";23.35;6;1251,9813;0;2013;1;750,0762
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;30,7761
Mountain Bikes;38;Silver;"H ";23.35;5;1265,6195;0;2013;1;631,8725
Mountain Bikes;44;Silver;"L ";28.13;2;308,2179;0;2013;0;61,5522
Mountain Bikes;40;Silver;"L ";27.35;6;308,2179;0;2013;0;184,6566
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2013;1;250,0254
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;-19,6556
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;-61,916
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;-61,916
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;125,0127
Mountain Bikes;52;Silver;"L ";28.68;3;308,2179;0;2013;0;92,3283
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;50;Blue;"H ";25.42;6;1481,9379;0;2013;0;-308,9754
Touring Bikes;46;Yellow;"H ";25.13;7;1481,9379;1;2013;0;-5033,2485
Touring Bikes;62;Yellow;"L ";30.00;3;461,4448;1;2013;0;-532,4877
Touring Bikes;54;Blue;"M ";27.68;4;755,1508;0;2013;0;-104,9632
Touring Bikes;46;Blue;"H ";25.13;4;1481,9379;0;2013;0;-205,9836
Touring Bikes;50;Yellow;"L ";29.13;8;461,4448;1;2013;0;-1419,9672
Touring Bikes;58;Blue;"L ";29.90;2;461,4448;1;2013;0;-354,9918
Touring Bikes;54;Yellow;"L ";29.42;2;461,4448;1;2013;0;-354,9918
Touring Bikes;60;Blue;"H ";25.90;9;1481,9379;0;2013;0;-463,4631
Touring Bikes;60;Blue;"M ";27.90;9;755,1508;0;2013;0;-236,1672
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;-26,2408
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;1;2013;0;-177,4959
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;-61,916
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;54;Blue;"M ";27.68;4;755,1508;0;2013;0;-104,9632
Road Bikes;52;Black;"L ";20.42;3;343,6496;0;2013;0;-58,9668
Mountain Bikes;38;Black;"H ";23.35;4;1251,9813;0;2013;1;500,0508
Road Bikes;42;Yellow;"M ";15.77;2;1082,51;0;2013;0;-123,832
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;-61,916
Touring Bikes;60;Blue;"M ";27.90;2;755,1508;0;2013;0;-52,4816
Road Bikes;48;Black;"L ";20.13;2;343,6496;0;2013;0;-39,3112
Road Bikes;48;Yellow;"M ";16.42;3;1082,51;0;2013;0;-185,748
Road Bikes;52;Black;"L ";20.42;3;343,6496;0;2013;0;-58,9668
Road Bikes;40;Yellow;"M ";15.35;4;1082,51;0;2013;0;-247,664
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;-19,6556
Touring Bikes;46;Blue;"M ";27.13;2;755,1508;0;2013;0;-52,4816
Touring Bikes;50;Yellow;"L ";29.13;3;461,4448;1;2013;0;-532,4877
Touring Bikes;50;Yellow;"H ";25.42;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;44;Yellow;"L ";28.77;9;461,4448;1;2013;0;-1597,4631
Touring Bikes;54;Blue;"M ";27.68;12;755,1508;1;2013;0;-775,5612
Touring Bikes;46;Yellow;"H ";25.13;6;1481,9379;1;2013;0;-4314,213
Touring Bikes;60;Yellow;"H ";25.90;7;1481,9379;1;2013;0;-5033,2485
Touring Bikes;54;Yellow;"L ";29.42;2;461,4448;1;2013;0;-354,9918
Touring Bikes;54;Blue;"L ";29.68;4;461,4448;1;2013;0;-709,9836
Touring Bikes;46;Blue;"H ";25.13;11;1481,9379;1;2013;0;-1395,1575
Touring Bikes;60;Blue;"M ";27.90;3;755,1508;0;2013;0;-78,7224
Touring Bikes;60;Blue;"H ";25.90;9;1481,9379;0;2013;0;-463,4631
Mountain Bikes;40;Silver;"M ";26.77;4;419,7784;0;2013;0;167,6624
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;42;Silver;"H ";23.77;4;1265,6195;0;2013;1;505,498
Mountain Bikes;46;Black;"H ";24.13;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;42;Silver;"M ";27.13;4;419,7784;0;2013;0;167,6624
Mountain Bikes;48;Black;"L ";28.42;2;294,5797;0;2013;0;58,8286
Mountain Bikes;40;Silver;"L ";27.35;1;308,2179;0;2013;0;30,7761
Mountain Bikes;38;Silver;"M ";26.35;4;419,7784;0;2013;0;167,6624
Mountain Bikes;44;Silver;"L ";28.13;6;308,2179;0;2013;0;184,6566
Mountain Bikes;46;Silver;"M ";27.42;4;419,7784;0;2013;0;167,6624
Mountain Bikes;48;Silver;"L ";28.42;5;308,2179;0;2013;0;153,8805
Mountain Bikes;44;Black;"L ";28.13;2;294,5797;0;2013;0;58,8286
Mountain Bikes;38;Silver;"H ";23.35;4;1265,6195;0;2013;1;505,498
Mountain Bikes;42;Black;"H ";23.77;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;52;Silver;"L ";28.68;4;308,2179;0;2013;0;123,1044
Mountain Bikes;42;Silver;"L ";27.77;4;308,2179;0;2013;0;123,1044
Road Bikes;48;Black;"L ";20.13;5;343,6496;0;2013;0;-98,278
Road Bikes;48;Yellow;"M ";16.42;6;1082,51;0;2013;0;-371,496
Road Bikes;40;Yellow;"M ";15.35;5;1082,51;0;2013;0;-309,58
Road Bikes;52;Black;"L ";20.42;2;343,6496;0;2013;0;-39,3112
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;125,0127
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;-51,4959
Mountain Bikes;52;Silver;"L ";28.68;3;308,2179;0;2013;0;92,3283
Mountain Bikes;48;Silver;"L ";28.42;1;308,2179;0;2013;0;30,7761
Mountain Bikes;38;Black;"H ";23.35;5;1251,9813;0;2013;1;625,0635
Mountain Bikes;46;Silver;"H ";24.13;2;1265,6195;0;2013;1;252,749
Mountain Bikes;38;Silver;"M ";26.35;3;419,7784;0;2013;0;125,7468
Mountain Bikes;42;Silver;"M ";27.13;4;419,7784;0;2013;0;167,6624
Mountain Bikes;40;Black;"L ";27.35;4;294,5797;0;2013;0;117,6572
Mountain Bikes;40;Silver;"L ";27.35;2;308,2179;0;2013;0;61,5522
Mountain Bikes;40;Silver;"M ";26.77;2;419,7784;0;2013;0;83,8312
Mountain Bikes;42;Silver;"H ";23.77;2;1265,6195;0;2013;1;252,749
Mountain Bikes;38;Silver;"H ";23.35;2;1265,6195;0;2013;1;252,749
Mountain Bikes;42;Black;"H ";23.77;2;1251,9813;0;2013;1;250,0254
Mountain Bikes;42;Black;"L ";27.77;2;294,5797;0;2013;0;58,8286
Mountain Bikes;46;Black;"H ";24.13;3;1251,9813;0;2013;1;375,0381
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;125,0127
Mountain Bikes;42;Silver;"H ";23.77;3;1265,6195;0;2013;1;379,1235
Mountain Bikes;48;Silver;"L ";28.42;4;308,2179;0;2013;0;123,1044
Mountain Bikes;44;Black;"L ";28.13;1;294,5797;0;2013;0;29,4143
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;30,7761
Mountain Bikes;48;Black;"L ";28.42;4;294,5797;0;2013;0;117,6572
Mountain Bikes;46;Black;"H ";24.13;6;1251,9813;0;2013;1;750,0762
Mountain Bikes;42;Silver;"L ";27.77;1;308,2179;0;2013;0;30,7761
Mountain Bikes;44;Silver;"L ";28.13;3;308,2179;0;2013;0;92,3283
Mountain Bikes;38;Black;"H ";23.35;10;1251,9813;0;2013;1;1250,127
Mountain Bikes;40;Silver;"M ";26.77;2;419,7784;0;2013;0;83,8312
Mountain Bikes;40;Silver;"L ";27.35;3;308,2179;0;2013;0;92,3283
Mountain Bikes;38;Silver;"H ";23.35;4;1265,6195;0;2013;1;505,498
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;1;2013;0;-177,4959
Touring Bikes;46;Blue;"M ";27.13;4;755,1508;0;2013;0;-104,9632
Touring Bikes;50;Blue;"H ";25.42;2;1481,9379;0;2013;0;-102,9918
Touring Bikes;62;Yellow;"L ";30.00;2;461,4448;1;2013;0;-354,9918
Touring Bikes;58;Blue;"L ";29.90;3;461,4448;1;2013;0;-532,4877
Touring Bikes;50;Yellow;"L ";29.13;2;461,4448;1;2013;0;-354,9918
Touring Bikes;46;Yellow;"H ";25.13;2;1481,9379;1;2013;0;-1438,071
Touring Bikes;54;Blue;"L ";29.68;2;461,4448;1;2013;0;-354,9918
Touring Bikes;50;Blue;"L ";29.13;3;461,4448;1;2013;0;-532,4877
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;1;2013;0;-719,0355
Touring Bikes;44;Blue;"L ";28.77;2;461,4448;1;2013;0;-354,9918
Touring Bikes;54;Yellow;"L ";29.42;1;461,4448;1;2013;0;-177,4959
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;1;2013;0;-719,0355
Touring Bikes;54;Blue;"M ";27.68;2;755,1508;0;2013;0;-52,4816
Road Bikes;40;Yellow;"M ";15.35;11;1082,51;1;2013;0;-1272,3403
Road Bikes;48;Black;"L ";20.13;8;343,6496;0;2013;0;-157,2448
Road Bikes;44;Black;"H ";14.77;5;1554,9479;0;2013;1;-444,6895
Road Bikes;48;Black;"H ";15.13;2;1554,9479;0;2013;1;-177,8758
Road Bikes;38;Yellow;"M ";17.35;6;713,0798;0;2013;1;-244,7148
Road Bikes;52;Black;"L ";20.42;7;343,6496;0;2013;0;-137,5892
Road Bikes;48;Yellow;"M ";16.42;14;1082,51;1;2013;0;-1619,3422
Road Bikes;48;Yellow;"M ";18.68;5;713,0798;0;2013;1;-203,929
Road Bikes;58;Black;"L ";20.79;2;343,6496;0;2013;0;-39,3112
Road Bikes;52;Black;"H ";15.42;2;1554,9479;0;2013;1;-177,8758
Road Bikes;42;Yellow;"M ";15.77;2;1082,51;0;2013;0;-123,832
Road Bikes;40;Yellow;"M ";17.77;4;713,0798;0;2013;1;-163,1432
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;-51,4959
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;1;2013;0;-719,0355
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;1;2013;0;-719,0355
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;1;2013;0;-177,4959
Mountain Bikes;42;Black;"L ";27.77;1;294,5797;0;2013;0;29,4143
Mountain Bikes;38;Silver;"H ";23.35;9;1265,6195;0;2013;1;1137,3705
Mountain Bikes;48;Silver;"L ";28.42;1;308,2179;0;2013;0;30,7761
Mountain Bikes;42;Black;"L ";27.77;4;294,5797;0;2013;0;117,6572
Mountain Bikes;38;Black;"H ";23.35;9;1251,9813;0;2013;1;1125,1143
Mountain Bikes;52;Silver;"L ";28.68;9;308,2179;0;2013;0;276,9849
Mountain Bikes;42;Silver;"L ";27.77;3;308,2179;0;2013;0;92,3283
Mountain Bikes;44;Silver;"L ";28.13;2;308,2179;0;2013;0;61,5522
Mountain Bikes;46;Black;"H ";24.13;8;1251,9813;0;2013;1;1000,1016
Mountain Bikes;40;Silver;"M ";26.77;6;419,7784;0;2013;0;251,4936
Mountain Bikes;46;Silver;"H ";24.13;9;1265,6195;0;2013;1;1137,3705
Mountain Bikes;42;Black;"H ";23.77;8;1251,9813;0;2013;1;1000,1016
Mountain Bikes;48;Black;"L ";28.42;4;294,5797;0;2013;0;117,6572
Mountain Bikes;40;Silver;"L ";27.35;5;308,2179;0;2013;0;153,8805
Mountain Bikes;44;Black;"L ";28.13;2;294,5797;0;2013;0;58,8286
Mountain Bikes;42;Silver;"H ";23.77;4;1265,6195;0;2013;1;505,498
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;-19,6556
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;-61,916
Road Bikes;40;Yellow;"M ";15.35;3;1082,51;0;2013;0;-185,748
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;1;2013;0;-719,0355
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;125,0127
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Mountain Bikes;48;Black;"L ";28.42;1;294,5797;0;2013;0;245,4103
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;42;Silver;"M ";27.13;1;419,7784;0;2013;0;349,7116
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2013;1;888,4021
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;0;2013;0;280,9052
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;40;Black;"L ";27.35;1;294,5797;0;2013;0;245,4103
Mountain Bikes;48;Black;"L ";28.42;1;294,5797;0;2013;0;245,4103
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;0;2013;0;280,9052
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;0;2013;0;280,9052
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2013;1;888,4021
